inter_arrival_time,service_time
2.123032506481399,3.8345505713637316
0.3042772548418968,3.078985428181719
0.16259314677889727,3.873366230349774
0.18308816679819828,8.554281480885292
0.6709547091737434,5.039144097071645
0.7241712502036137,2.2405011640491757
2.67090533824322,0.7686332858999718
0.8471527959522126,1.7554042021834477
1.1055443575958295,2.0193527593254603
0.8480593025324172,7.279962587915402
1.1017560977039187,1.4106819481095376
2.601671802260491,6.984063948107277
0.006738942161844619,2.0411330015615885
0.0900373544352909,5.984191644983627
0.28385985520282503,1.1627430244256214
0.854647708965524,0.11543573833846583
1.3277961020668778,4.727461374488237
1.6456802290284593,3.3006700483767673
2.6739111376811153,1.925940441885717
1.028972012187243,2.305915745598642
0.8228407250804706,4.369387803257822
1.0111300542043096,5.521849992906863
0.504286662188662,1.42093536938608
0.3151273219321997,0.2598098392177361
0.4633472513586687,4.2257368078513675
1.0465459496972387,4.810969931441609
4.094743802174853,0.6817390160345699
0.9037696375630064,1.431643668127738
1.2516577523843857,2.4751951085968456
0.14994536057443064,1.138100017953607
0.021773041681776635,0.8822034892272704
1.289032678148894,5.375492597534326
1.872416823426792,2.220232985687784
0.019988616997734902,5.035821769292013
0.5414212403474011,0.14670594019688793
0.597669143983823,2.3473035886297096
0.7257974224329367,4.380618938971214
0.04268479526620509,2.2406370907438293
1.8037183525347,2.716098361707805
1.042345836780488,2.8734752208679426
1.3645388664139662,6.938003826402962
0.5548742283967809,5.1471098422319095
1.3293828739868732,0.44685046755980196
0.08071288203344457,2.731562045065234
0.19769293335722746,0.07905066828219408
0.23950047312031006,3.7507760453522687
0.5050484760214337,4.011904111511011
0.4920208613099508,0.5686687026829477
0.9889482960559356,1.7604856958988593
0.15686349603870095,3.714531286098626
0.6064897700860673,1.6920866543972461
0.14689045198040562,11.368266386803041
1.1716258757705784,1.5415578558815684
2.1067685660609787,1.4633646153844626
0.752248855280488,4.7423514728521345
0.13018786310672592,5.562727585592285
0.5380902939759431,2.5434642426431266
0.37901008920693235,3.925159814405586
1.510271411330788,0.005192165686405569
1.9361695703609951,2.4484201102500407
0.3874102104497624,4.2026644245450715
0.3032485195675613,0.09998236609495305
0.6721939983599567,2.1460812624688064
0.16642469530272833,0.5214742642538127
0.10759489583261667,1.2495110827603715
0.9307659463617022,1.0017396769284028
1.2859787464199615,8.993361684396008
0.6817829191196343,3.1579647121062475
2.896378187275441,8.154947535148136
0.804216422425978,1.9050628960125744
1.7544231318032146,0.5442378985585097
0.5472147933058413,0.4806325357246639
0.34661838623901836,3.0004174320368606
1.0020554217284543,4.698048309040298
0.5608291616645272,2.66715283581257
0.20457224507056335,1.0859841706268487
0.22480294105748766,0.27768520872550684
1.2592593177761855,2.333782235339247
0.546830658300882,0.49183489290891924
1.9729653361454216,0.5966858592694546
2.3257645329183916,0.8405931655175756
0.6095387398187646,3.1722190356057576
0.2328088534558261,1.628058843081945
1.020839363359803,8.117464953513869
0.3663825975454285,2.526704701330713
0.5523581705798171,0.5377989708775994
0.20554130951870586,0.7849552568635726
0.34902690214653176,1.0683768743132958
0.8418070134144584,0.1463954023443029
0.300258650930113,0.748928482004922
1.1713543787280585,1.2206601144309028
1.2180106103920885,2.3472397003274668
1.530650893156493,2.34112791820803
2.395079081077895,10.593315969284097
0.09082429384689628,4.088106809356143
1.9328302182404475,0.9428472331174844
0.3276449665008345,0.18530196263406173
1.4007109874783863,3.533731384713318
1.827015657238889,1.7975494602454545
0.03492355531041493,2.449674779257609
0.17432085283710097,0.10775896410780403
0.2790803051828454,3.226742655951415
0.7889412313247015,5.592975880205106
0.07213506786649147,2.8198791633941753
0.12340256655788528,0.43206096151588297
0.5802496041164983,0.7317003722277947
0.9352483940314915,1.4718123916401296
1.5538378868626646,3.188891898157541
0.8338498767640465,2.0368048733770734
0.6970896022538752,3.2823391500896606
0.9933839200783008,0.2591412001564977
0.2327278014970156,5.498163015054865
1.843346563295781,0.6038411890646432
0.46713822922805887,0.9830679302595564
0.016587441856358087,0.9680130984205723
2.5683495064273276,0.9320141189405202
0.8449606198022903,4.515176312444604
0.5759318056915561,1.2161183145094867
0.9174601810788625,0.9401067827819298
0.5379550114010183,0.4086878974826756
2.0882689258519815,3.159540001716976
0.5803375988020768,1.3339995632099118
0.05991667791470964,2.3201745373580245
0.6705537115053586,0.2545220573940942
0.7641150322419628,2.133931194019846
2.271616157191287,0.5343671634258857
0.4294117951247294,2.2309450214597293
0.24569850443571306,2.8310065190584712
0.08197457556401468,5.270438480500332
0.5321831913337838,2.8961724863900113
0.4998868541429269,6.648973611782081
0.024168889159855704,0.996762513674897
0.9480618611691279,2.4533332212945065
1.0096972133580076,3.0076782955968833
1.0469081052153075,0.6149924211594041
0.42802773945877626,4.014491354532731
0.012171194312225825,0.4876663819869691
1.9172982520334831,0.7103865697498067
1.246154904624645,0.9609918488962612
0.1444496868216344,3.7967557886449703
0.3000875837738475,2.067774212521169
0.7552282745928373,2.2941244935160405
0.36266232319897385,0.07863320038555585
0.13571880578734236,7.818554781525506
0.15613464005865227,2.575036144508669
1.6192943040817085,7.748898573325965
0.274098922939283,0.5407857391864287
0.7039277399128615,1.9328479424293592
0.48410153480006113,0.638047171648216
0.4237052580836104,0.4914800489286299
1.7139694518254722,0.25581541596076635
0.9439655132179685,0.2598096437726479
0.2619962776050701,0.3692805174846184
0.053288196486768795,1.0555856253202132
0.17713963747833233,0.894959624501561
2.1468743236259358,1.0304231109926703
1.5415882662948095,1.088153665572004
2.4761722463671436,0.38115575016286024
0.042934445940535165,1.8323664202003798
0.6929947638779086,6.391245650281485
0.5239050256301939,9.638651568962882
0.01755846856168176,0.14010423980432432
0.3742390429088858,0.6449400734027709
0.4276737271800346,4.356250338131969
0.7408854698950486,5.238788919670084
0.8911807109978427,0.6367671167235148
1.4604136823572196,0.5732961482379068
1.2095811597987807,0.04114066640437999
0.409595770896548,2.147017812015095
1.2659612002951413,4.843832597702882
1.7888711194607525,4.026413598526237
0.24358016989555373,5.248410813716637
3.62234567089261,3.7019379330036433
1.5355311891088732,1.0957575277937694
1.0518554309747552,5.597095579574023
0.35150582756020154,0.22427096684290657
1.718446951858023,2.7916871208667526
1.619714789147037,1.1539896646869192
2.4946173070937823,3.361013098734485
8.580981770305076e-05,3.140976260971892
0.013343497996417859,6.813840120501427
0.30158382460414,1.2720081728366397
4.290912086575078,1.1539493895917736
0.12892809251205847,1.0699911292022464
0.146539570292126,0.5144031353909169
1.136947311921496,1.060907849922894
0.057652068286326824,0.42071101944741945
0.9779088707470458,0.746346510963639
0.5066436570511583,0.29772063137209354
0.008192376981105356,0.05926377233468675
1.192697881060108,5.747199754861508
1.2646842842439598,4.666323259757187
0.12961002430531868,3.053193636119987
0.019191266168323787,0.28183249998886695
1.148602068918985,0.8100135793440173
0.20254225854896554,0.45038170324273513
0.24323823491394456,0.023396655646255926
0.4883245292333249,4.066986088496406
0.23006770816664074,4.101408070662359
0.6719890390632954,0.8714679800437609
1.5015558862098277,0.0709470896855775
0.3799801811419485,1.0929998382909865
0.4531624501387881,0.5225909892333296
1.4299869448778542,1.5308732036612558
0.37106703917123174,5.471211325748567
0.03311878846590856,1.1580901984901657
0.6471544283244764,0.2892287116702113
0.4800843742419059,2.208943950274102
1.0336633931997181,1.491800986082371
0.38043180886944544,1.129982856886048
1.469384526353802,0.2542921550622813
0.5068688613650444,5.711386006347349
0.6616051717416958,5.189100541390906
0.8658746927407299,0.696627091193729
0.49627711023681426,0.11090648453584857
0.7817608247574841,5.1815442661068944
0.20070026897597648,0.4135312097387698
1.055995264499274,2.33363012564779
0.3846020273656601,2.590805529703266
0.1733659876083506,1.7584652478929175
0.2530438855560256,3.393667987246877
0.22931947348165146,1.151153529529773
0.1320309161172997,3.088515389937513
1.1805332035970884,0.05686258715114288
0.23593909941371397,2.8768055025148382
0.10915389923972217,0.5525351343784927
0.8752990694591768,0.5496052894848429
0.425918583444696,7.499937619439864
0.8815368447382084,1.65896689667178
0.8626090660864622,0.3768163730703904
0.29150959511436664,2.956122201549684
0.17974001976567808,1.237489889790819
0.20085089790165578,2.1373382478164666
0.10224020977724904,1.5054436078245832
0.030282326157829664,2.094239607044146
0.027782135100785716,0.12399607587302561
0.20960787165787012,0.3818155353700982
0.20738320235648372,1.4682800162898209
0.7844727519013726,3.4092100941117147
1.7846670084673453,2.2996833869206874
1.2103137651215508,3.032188234515553
1.0225298055404166,0.7566820897011769
0.2973637575947678,0.9690505401628231
0.360893267186918,1.3305546531006567
0.1746061889610928,7.045744885225442
2.19277032079707,0.9059816359398865
0.659943397925495,2.9287152275796635
1.359890795387006,0.08776040814796493
0.3432908094244013,0.9971880858779694
1.286408196922263,6.714606181080357
0.08794516835695709,1.686069946218033
0.9961697007525654,2.602848559034069
1.9954663107993977,0.813387296932447
1.3020219104175403,3.9707944276265494
0.31694246860660646,7.70849249776054
0.23561194858865658,1.3877899545766963
0.5465609242989962,0.737214705331676
0.4270174473004491,1.8915696811206857
0.44262067574208697,4.319427993970275
0.06183173148734061,0.12831974848584887
0.7398427928279077,0.42178967479696555
1.1001244501574623,0.1045053731038183
1.2779135130055976,0.012936488471884265
0.3843671456181572,1.142835430365566
1.2762629452098642,9.073360712289992
0.5106202393812199,0.44324935441534147
1.022380194054197,2.8046448542204336
0.16779961187252002,1.9358408545482955
0.45617139608443535,0.8339642079703168
1.3874029869387312,0.23888382704402647
1.400214428268271,0.028123739619046052
0.1681083039845534,1.496166547300811
0.016245574408236894,7.69003635461965
0.9725432071028541,2.072608808337301
0.341273515541636,0.8496757694551828
0.43509764151531494,2.001534844249544
1.169120947287384,2.586488037705197
2.634837823460177,2.289614483004937
1.7846976978443327,1.5976734302725408
0.11596722443846437,0.03540291955753904
1.2788170328999793,0.506705207265268
0.9167910929394893,5.337772035115434
0.6041080931192605,1.4375465070083975
1.6078228695638868,0.7525344895953467
1.1194975054104737,2.1879657628229965
0.07826897043422976,1.9199796212124618
0.31971299823968446,7.029959546689166
0.4253162805668416,7.400636149691756
0.0007720586396601324,2.1557950128170646
0.7281744923253273,0.4496875027226669
0.9179770502146563,0.7256615963017915
0.3649194113435961,0.07723124508799871
0.40400587616151934,1.3846201049269105
0.5160330697382345,0.31744567664101964
0.696060056531948,2.5082430060629215
0.11799959774097697,0.006299939088982594
5.953989460754374,0.9200082903962294
0.5663280278331803,1.1532238062808613
0.5435006809584252,0.8656912908627482
0.16549610275440887,0.8772333461023387
0.2808815612887256,0.7495907717248423
1.281632508760925,5.865757790780132
0.27939443800373925,1.1249901723414488
0.9555390817158916,1.1181441665663925
0.25501817721847064,2.015212088357695
1.9491533566500907,0.3787203553558791
0.2836722475084556,12.211240845212371
1.7648007407988697,1.2064315934297254
2.3457898438531504,3.5349919574930295
0.1480164666693359,0.3247633398611303
0.3561444292446318,0.23489902064721568
0.9170092863144522,0.7515662703617704
2.0346251380924683,2.605678366885601
0.1252522619229508,0.9406833515258781
0.08417676250275274,0.021516306631715807
0.4242824072932163,0.4991893140755851
2.9551255207140024,0.5189471246819451
0.033914032494805256,0.7308327642173127
0.1655350049493384,0.7150618986773357
0.7507636111147509,3.9521386156665352
0.07300718690219651,5.143476871649037
0.3041749822167998,2.4819426521127177
0.7535653962919135,2.4606729429197944
0.17971044692546853,0.42830420303182687
0.9418587692943566,1.8701817729864836
0.22443485908679073,1.1456558663288121
0.9124772063858702,3.1871316832622165
0.5323286967074035,5.164005906801404
0.24141918468741674,0.573940112350375
0.26585386170239667,0.7140945115582358
1.8869148927906705,2.2800454919174977
0.25819730212423503,1.5896031720666925
1.4718260763562223,1.1313991911582963
0.17494718269208603,0.6829332675635309
0.3210789889605261,0.9025602301945717
2.3444034698433067,4.863491852481741
